run_timestamp,sample_idx,ABSTRACT_ID,orig_len,sum_len,tfidf_cosine,rouge1_f1,rouge2_f1,rougeL_f1,nli_avg_entailment,hallucination_score,hallucination_level,generated_summary
2025-11-10T00:22:50,60,3106114,818,412,0.42001974317545376,0.4259259259259259,0.11320754716981131,0.2777777777777778,0.9060804843902588,0.09391951560974121,LOW,"A total of half disarticulated PS coronary stents were implanted in patients, with a procedural success rate of 5 out of 17. The half stents were used for bailout situations, including short dissections, relapsing stenoses, and ostial stenoses. The use of half stents reduced thrombogenicity and halved costs, while complications included one procedural death, one acute occlusion, and one non-Q wave infarction."
2025-11-10T00:22:50,61,3498940,1429,426,0.23700520553024243,0.2807017543859649,0.03571428571428571,0.1754385964912281,0.555357406536738,0.44464259346326196,HIGH,"Functional disability was evaluated in a cross-sectional study by the OECD in a sample of individuals aged 18–40 in Borgo San Dalmazzo, Italy, using the ODI questionnaire. The study examined the unidimensionality of the disability item set, grading order, and reliability (cumulative reproducibility and scalability) using the Gutmann Scale. A reduced set of ten items was obtained, leading to a simplified score points scale."
2025-11-10T00:22:50,62,2624976,1109,463,0.37976916437529873,0.35514018691588783,0.11428571428571428,0.3177570093457944,0.9686276614665985,0.03137233853340149,LOW,"The removal of sialic acid from day chick embryo HR cells during neuraminidase incubation resulted in hyperpolarization of MDP and slowed negative threshold potential and Vc, while increasing action potential OS. These effects were opposite to phospholipase C's effects, and the hypothesis that enhanced calcium influx via neuraminidase leads to altered voltage dependence of conductance and kinetic parameters is supported by the results and increased ca uptake."
2025-11-10T00:22:50,63,13947286,983,512,0.24210861571941097,0.288135593220339,0.05172413793103448,0.13559322033898305,0.3585939978559812,0.6414060021440189,HIGH,"PF the main AS component of the peony plant exerts various pharmacological effects, with recent research showing paeoniflorin's protective effects against Alzheimer's disease via inflammation and apoptosis in the cerebral cortex. A TGM-MM model was used to investigate its effects, and the Morris Water Maze test confirmed cognitive impairments. Protein levels of nuclear factor-Îºb, tumor necrosis factor-Î±, interleukin-Î², and caspase-1 were measured, and mtDNA expression was evaluated using commercial kits."
2025-11-10T00:22:50,64,8941177,1251,388,0.23940351981796462,0.3061224489795918,0.020833333333333332,0.18367346938775508,0.8099479377269745,0.1900520622730255,MEDIUM,"The study demonstrates that inflammation-related molecules are induced in the deep layers of corticospinal neurons in murine amyotrophic lateral sclerosis (ALS) models, leading to early and progressive shrinkage of CS cell bodies and activation of astrocytes and microglia. These findings suggest that transsynaptic signaling from lower motoneurons is involved in the disease progression."
2025-11-10T00:22:50,65,5372006,1356,341,0.45236794690309384,0.2376237623762376,0.0,0.1188118811881188,0.7663759291172028,0.23362407088279724,MEDIUM,"The study found that CD expression in breast carcinomas is associated with normal and neoplastic vascularization, with CD and CD ligands marking intraductal DWI, and CD expression correlates with tumor spread. CD expression is acquired in DCIS and other cancers, and coexpression of CD and CD ligands is necessary for the invasive phenotype."
2025-11-10T00:22:50,66,12997615,1792,314,0.215604965909714,0.13953488372093026,0.0,0.09302325581395349,0.5375822186470032,0.4624177813529968,HIGH,"This study investigated the role of lycocin (CXCR) signaling in the recovery of patients with intracerebral hemorrhage (ICH) and found no significant differences in leukocyte recruitment or injury in either genotypic or non-genotypic CXCR monocytes, suggesting that CXCR signaling does not play a role in recovery."
2025-11-10T00:22:50,67,7027201,1224,297,0.24035617840376605,0.2588235294117647,0.07228915662650602,0.21176470588235294,0.7466938495635986,0.25330615043640137,MEDIUM,"The paper describes a method to measure single lipid vesicle encapsulation efficiencies (EE) using a three-dimensional DWI equation, with confocal detection and single-molecule sensitivity. It found that oligolamellar LDV have an encapsulation efficiency of 10% and MLV vesicles have an EE of 15%."
2025-11-10T00:22:50,68,2776729,706,428,0.3794063104399023,0.3846153846153846,0.11764705882352941,0.23076923076923075,0.5320828296244144,0.46791717037558556,HIGH,"The ICM compartment syndrome involves an unphysiological pressure increase in a muscular compartment, leading to ischemia and potential loss of function. A young female patient with an unusual deep extensor compartment (e.g., distal forearm) was diagnosed and treated for a syndrome caused by fibrotic muscle contraction, with resection of the extensor indicis proprius, brevis, and APL, and tendon transfer to restore function."
2025-11-10T00:22:50,69,8907055,138,520,0.2401239467168531,0.3119266055045872,0.07476635514018691,0.1834862385321101,0.021275606045189004,0.978724393954811,HIGH,"The study examines the relationship between the history of childhood trauma and the facial expression recognition skills of survivors of childhood brain trauma, focusing on the impact of CRT therapy on cognitive and emotional development. The research employs a mixed-methods approach, combining standardized assessments of recognition skills with longitudinal data on trauma history. The findings suggest that exposure to CRT therapy may influence the improvement in facial expression recognition among survivors of BT."
2025-11-10T00:22:50,70,163259,1142,385,0.3557860757918071,0.40816326530612246,0.14583333333333334,0.2653061224489796,0.9836675326029459,0.016332467397054073,LOW,"The multibreath n washout test evaluates lung ventilation distributions, using linear programming to analyze compatible distributions. Twelve examples demonstrate that narrow distributions are well specified, with up to four distinct modes, while broad distributions require careful resolution. The critical resolution in high vavol regions depends on first few breaths of the washout."
2025-11-10T00:22:50,71,11661569,1684,355,0.22211031452239913,0.3655913978494624,0.04395604395604395,0.23655913978494625,0.10908304651578267,0.8909169534842173,HIGH,"In many renal diseases, TGF-β stimulates canonical and noncanonical SMAD pathways, which promote protein synthesis and MC hypertrophy. These signaling molecules are not fully understood in their role in regulating MC hypertrophy. Torsin and its inhibitor, DEPTOR, are shown to be suppressed by TGF-β, and their suppression is reversed by TGF-β activation."
2025-11-10T00:22:50,72,9247869,64,181,0.20050357391122897,0.2545454545454545,0.2264150943396226,0.2545454545454545,0.002241174690425396,0.9977588253095746,HIGH,Internet-based sex therapy for men with ERG ESCs (Embryonic Stem Cell) clones was evaluated for its effectiveness and safety in treating conditions like SC-Cel (Sickle Cell Anemia).
2025-11-10T00:22:50,73,11506154,1185,362,0.373598812553712,0.47916666666666663,0.12765957446808512,0.22916666666666669,0.3264159560203552,0.6735840439796448,HIGH,"Urocortin-induced peripherally decreases FI and GE via peripheral CRF receptors, with ghrelin levels influenced by CRF activity. In AL-fed rats, ucn ì¼gkg iv increases ghrelin levels rapidly and lasts, while a hyperglycemic response is observed. A selective CRF agonist (ucn) increases acyl and desacyl ghrelin but blocks stimulatory effects of a CRF antagonist."
2025-11-10T00:22:50,74,1632724,2202,458,0.494379868511725,0.48484848484848486,0.2153846153846154,0.30303030303030304,0.6576848725477854,0.3423151274522146,MEDIUM,"The text discusses the roles of type I and type II IGF receptors in mediating DNA synthesis in human fibroblasts, with the type II receptor playing a secondary role. A monoclonal antibody (alpha IR) inhibits type I IGF receptor activity, showing that insulin stimulates DNA synthesis through the IL-1RI receptor, while type II IGF receptor is not directly involved. The results indicate that the type II IGF receptor is not directly involved in this process."
2025-11-10T00:22:50,75,13539380,879,451,0.3399091414297223,0.41237113402061853,0.06315789473684211,0.24742268041237114,0.7239636729160944,0.2760363270839056,MEDIUM,"The study investigated the effects of sulphated heterorhamnans and arabinogalactan polysaccharides on macrophage activation and leishmanial intracellular amastigotes. Sulphated PSs (go GD, ehwi) increased nitric oxide production and showed leishmanicidal activity, while their inhibition by MA at 1 μg/mL was compared. Superoxide anion scavenging activity varied, and the results suggest these polysaccharides have potential as new therapeutic agents."
2025-11-10T00:22:50,76,5312491,618,317,0.46194080752980443,0.41304347826086957,0.15555555555555559,0.3260869565217391,0.897019624710083,0.10298037528991699,LOW,"The Varicellazoster virus modulates MHC class I and II expression in infected TA and fibroblasts, downregulating MHC class I while inducing class II expression upon Th1 treatment, which transiently affects host immune responses mediated by CD and CD44, enabling the virus to transmit efficiently to susceptible cells."
2025-11-10T00:22:50,77,4867137,1696,461,0.2882254726845359,0.4035087719298246,0.14285714285714285,0.26315789473684215,0.8365159233411154,0.16348407665888465,MEDIUM,"Lp has been shown to have multiple genetic loci involved in its survival within host cells, and mutants of *L. pneumophila* exhibit varying defects in intracellular survival and cytopathogenicity. A *gb* mutant showed a reduced intracellular growth compared to the parental *CS* and *AA* mutants, with a defect in cytopathogenicity. The *mila* gene was identified as a putative transport protein, and its disruption led to a defect in intracellular replication."
2025-11-10T00:22:50,78,12221526,1057,413,0.29501898253866454,0.3168316831683169,0.060606060606060615,0.21782178217821785,0.9338399171829224,0.06616008281707764,LOW,"Rosaidorfman disease (RDD), also known as SH, is a rare disease with unknown etiology that presents as nodal disease in young children but can involve extranodal sites and is difficult to diagnose. A case of extranodal RDD in a 12-year-old woman with appendiceal involvement was reported, characterized by mixed inflammatory infiltration, histiocytes, and immunohistochemical features consistent with the disease."
2025-11-10T00:22:50,79,7135742,2405,444,0.29235531905282147,0.3035714285714286,0.0909090909090909,0.14285714285714285,0.7987723151842753,0.20122768481572473,MEDIUM,"Folliclestimulating hormone (FSH) is a glycoprotein produced by the anterior pituitary gland that plays a key role in fertility regulation in both men and women. Clinical use of FSH includes treating women with anovulatory infertility and treating male hypogonadotrophic hypogonadism. Recent advancements have led to the development of recombinant FSH, which offers high purity and consistency, with two formulations available for clinical use."
2025-11-10T00:22:50,80,9904605,1353,638,0.4480026819693897,0.3361344537815126,0.06837606837606837,0.15126050420168066,0.989072322845459,0.010927677154541016,LOW,"The investigation aimed to understand physician discomfort with patient compliments by analyzing audiotaped surgeon-patient encounters using CA. It found that both the placement and design of compliments are consequential for surgeons' responses, with compliments offered after treatment recommendations not aligning with institutional agendas but responding to everyday compliment responses, including modifications to preserve expertise. Some compliments before treatment recommendations focus on specific treatments, while others do not directly pursue institutional agendas, and these may or may not foreshadow patients' future goals."
2025-11-10T00:22:50,81,3802358,972,512,0.33765861140952536,0.2542372881355932,0.03448275862068966,0.1694915254237288,0.6084900697072347,0.39150993029276526,HIGH,"The study compared oral thyrotropin-releasing hormone (TRH) and lithium therapy in patients with Wilson's disease (WDTC) to assess their effects on serum TSH and radioiodine uptake. It was randomised and blinded, with a total of 18 patients divided into groups receiving placebo, lithium, and lithium plus TRH. Results showed a significant increase in serum TSH levels in the TRH group, with no significant increase in radioiodine uptake across groups, while lithium therapy did not improve TSH or iodine uptake."
2025-11-10T00:22:50,82,875554,2441,598,0.27948016213780313,0.3,0.02898550724637681,0.15714285714285717,0.5904325445493063,0.40956745545069373,HIGH,"An increase in preb cell proliferation and B1 lymphocyte production in mouse bone marrow was observed after exposure to foreign agents, and this was associated with the accumulation of mu and preb cells. These findings suggest that in vivo stimulation of early F0 B1 cells can be achieved through external agents, mediated by a silicasensitive spleen-dependent mechanism, which leads to elevated levels of B1 cell genesis. The results indicate that macrophage activation may influence the production of B1 cells, but these effects are not linked to the development of obsessive-compulsive disorder."
2025-11-10T00:22:50,83,13704390,2090,455,0.26271055094920953,0.5294117647058824,0.22,0.21568627450980393,0.6542081634203593,0.34579183657964074,MEDIUM,"Successful gene delivery requires access to the nucleus in dividing cells, with histonederived NLSs enhancing nuclear entry and chromatin binding. Studies show that histone effectors mediate both nuclear entry and chromatin deposition through interaction with polyplexes, and their knockdown reduces transfection efficiency. Postmitosis, these interactions correlate with increased chromatin binding and decreased translocation from the ER to the cytosol."
2025-11-10T00:22:50,84,4337701,1322,361,0.3072340792149058,0.411764705882353,0.09999999999999999,0.3137254901960784,0.4026344244678815,0.5973655755321186,HIGH,"A nested PCR assay detected P. carinii in children with CLD or HIV infections, while GMS andIFA showed positive results in those with CLD and HIV. P. carinii DNA was also detected in blood samples, and children with CLD showed improved outcomes with cotrimoxazole. The study found an association between P. carinii and CLD exacerbations in children without HIV."
2025-11-10T00:22:50,85,8466503,460,267,0.4331127246265656,0.5142857142857143,0.17647058823529413,0.3714285714285714,0.9921524524688721,0.00784754753112793,LOW,"Luciferases are naturally secreted and used as a highly sensitive reporter to assess cell concentrations in vivo. The gluc blood assay complements BLI by providing a multifaceted assessment of cell viability, proliferation, and location in disease and therapy models."
2025-11-10T00:22:50,86,990227,411,332,0.4745462827772461,0.4358974358974359,0.1842105263157895,0.38461538461538464,0.9910486936569214,0.008951306343078613,LOW,"CE hemodynamic and mediumsize molecular intoxication parameters have been determined in patients with AI, with findings showing that maximum indexes correlate with low cardiac index and high IPV1 resistance, and neuroleptanalgesia is accompanied by increased mediumsize molecule levels, which depend on initial volumic disturbances."
2025-11-10T00:22:50,87,9534982,204,278,0.5025096772405622,0.3561643835616438,0.1971830985915493,0.3013698630136986,0.6994786461194357,0.30052135388056433,MEDIUM,"The introduction of highly active ART therapy has improved patient survival and quality of life, but the optimal timing of initial treatment is still under investigation. (2 sentences) ✅. (Fact: ""impressive improvement in patient survival and quality of life has been observed"")"
2025-11-10T00:22:50,88,15557858,162,271,0.7096206310158559,0.3939393939393939,0.1875,0.2121212121212121,0.49742413582862355,0.5025758641713765,HIGH,The study aimed to evaluate the feasibility and safety of intracorporeal anastomosis with Bi BII or RY reconstructions in totally laparoscopic distal gastrectomy. The results indicated that these reconstructions were feasible and safe under the given surgical conditions.
2025-11-10T00:22:50,89,14148854,1613,516,0.4254321469880594,0.3047619047619048,0.1553398058252427,0.2476190476190476,0.24826011310021082,0.7517398868997892,HIGH,"The objective of this study was to investigate surgical and hardware complications associated with VNS implantation in a longitudinal retrospective registry. Methods involved analyzing all VNS implantations between 2005 and 2023, while examining complications related to surgical, hardware, and postoperative factors. Results showed that surgical complications included postoperative hematoma, infection, and vocal cord palsy, while hardware complications included lead fractures, disconnections, and battery issues."
